"idVotacao";"uriVotacao";"data";"descricao";"proposicao_id";"proposicao_uri";"proposicao_ementa";"proposicao_codTipo";"proposicao_siglaTipo";"proposicao_numero";"proposicao_ano";"proposicao_titulo"
"2336440-46";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2336440-46";"2023-03-07";"Aprovada a Redação Final assinada pela relatora, Dep. Alice Portugal (PCdoB-BA).";"2350418";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350418";"Parecer proferido em Plenário pela Relatora, Dep. Alice Portugal (PCdoB-BA), pela Comissão Mista do Congresso Nacional, que conclui pelo atendimento dos pressupostos constitucionais de relevância e urgência da Medida Provisória nº 1.140, de 2022; pela constitucionalidade, juridicidade e boa técnica legislativa da Medida Provisória nº 1.140, de 2022, e das Emendas de nº 1 a 4 e 6 a 19 a ela apresentadas perante a Comissão Mista; pela inconstitucionalidade, injuridicidade e boa técnica legislativa da Emenda nº 5 apresentada à Medida Provisória nº 1.140, de 2022, perante a Comissão Mista; pela não implicação em aumento ou diminuição da receita ou da despesa públicas da Medida Provisória nº 1.140, de 2022, não cabendo pronunciamento quanto à sua adequação financeira e orçamentária; pela não implicação em aumento ou diminuição da receita ou da despesa públicas das Emendas nos 1 a 8 e 10 a 19, não cabendo pronunciamento quanto à adequação financeira e orçamentária; pela incompatibilidade e inadequação orçamentária e financeira da Emenda nº 9; e, no mérito, pela aprovação da Medida Provisória nº 1.140, de 2022, e das Emendas nº 1, 2, 4 e 8, acolhidas parcialmente, das Emendas nº 11, 14 e 17, na forma do projeto de lei de conversão, e pela rejeição das demais emendas apresentadas perante a Comissão Mista.";"192";"PPP";"1";"";"PPP 1 MPV114022 => MPV 1140/2022"
"2313886-47";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2313886-47";"2023-03-07";"Rejeitado o requerimento de votação nominal do requerimento de retirada de pauta.";"2349875";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349875";"Requer a desapensação do Projeto de Lei nº 81 de 2022 e apensados, que tramitam conjuntamente com o Projeto de Lei nº 4.996 de 2016.";"305";"REQ";"381";"2023";"REQ 381/2023"
"2313886-47";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2313886-47";"2023-03-07";"Rejeitado o requerimento de votação nominal do requerimento de retirada de pauta.";"2350313";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350313";"Dispõe sobre o direito de toda mulher a ter acompanhante, pessoa de sua livre escolha, nas consultas e exames, inclusive os ginecológicos, nos estabelecimentos públicos e privados.";"891";"PRLP";"1";"";"PRLP 1 => PL 81/2022"
"2313886-47";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2313886-47";"2023-03-07";"Rejeitado o requerimento de votação nominal do requerimento de retirada de pauta.";"2350356";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350356";"Requerimento de Votação pelo Processo Nominal - PL 81/2022";"332";"RPD";"1";"";"RPD 1 => PL 81/2022"
"2313886-47";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2313886-47";"2023-03-07";"Rejeitado o requerimento de votação nominal do requerimento de retirada de pauta.";"2350360";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350360";"Requerimento de Retirada de Pauta - PL 81/2022";"328";"RPD";"2";"";"RPD 2 => PL 81/2022"
"2313886-47";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2313886-47";"2023-03-07";"Rejeitado o requerimento de votação nominal do requerimento de retirada de pauta.";"2350366";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350366";"Requerimento de Votação pelo Processo Nominal - PL 81/2022";"332";"RPD";"3";"";"RPD 3 => PL 81/2022"
"2313886-47";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2313886-47";"2023-03-07";"Rejeitado o requerimento de votação nominal do requerimento de retirada de pauta.";"2350383";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350383";"Dispõe sobre o direito de toda mulher a ter acompanhante, pessoa de sua livre escolha, nas consultas e exames, inclusive os ginecológicos, nos estabelecimentos públicos e privados.";"891";"PRLP";"2";"";"PRLP 2 => PL 81/2022"
"2313886-47";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2313886-47";"2023-03-07";"Rejeitado o requerimento de votação nominal do requerimento de retirada de pauta.";"2350391";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350391";"Parecer proferido em Plenário pela relatora, Dep. Bia Kicis (PL-DF), pela Comissão de Saúde, que conclui pela aprovação do Projeto de Lei nº 81, de 2022, principal, e dos apensados, na forma do Substitutivo.";"192";"PPP";"1";"";"PPP 1 CSAUDE => PL 81/2022"
"2313886-47";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2313886-47";"2023-03-07";"Rejeitado o requerimento de votação nominal do requerimento de retirada de pauta.";"2350393";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350393";"Parecer proferido em Plenário pela relatora, Dep. Bia Kicis (PL-DF), pela Comissão de Defesa dos Direitos da Mulher, que conclui pela aprovação do Projeto de Lei nº 81, de 2022, principal, e dos apensados, na forma do Substitutivo adotado pela relatora da Comissão de Saúde.";"192";"PPP";"1";"";"PPP 1 CMULHER => PL 81/2022"
"2313886-47";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2313886-47";"2023-03-07";"Rejeitado o requerimento de votação nominal do requerimento de retirada de pauta.";"2350394";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350394";"Parecer proferido em Plenário pela relatora, Dep. Bia Kicis (PL-DF), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa do Projeto de Lei nº 81, de 2022, principal, e dos apensados, na forma do Substitutivo adotado pela relatora da Comissão de Saúde.";"192";"PPP";"1";"";"PPP 1 CCJC => PL 81/2022"
"2313886-52";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2313886-52";"2023-03-07";"Aprovado o Substitutivo ao Projeto de Lei nº 81, de 2022, adotado pela relatora da Comissão de Saúde.";"2349875";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349875";"Requer a desapensação do Projeto de Lei nº 81 de 2022 e apensados, que tramitam conjuntamente com o Projeto de Lei nº 4.996 de 2016.";"305";"REQ";"381";"2023";"REQ 381/2023"
"2313886-52";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2313886-52";"2023-03-07";"Aprovado o Substitutivo ao Projeto de Lei nº 81, de 2022, adotado pela relatora da Comissão de Saúde.";"2350313";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350313";"Dispõe sobre o direito de toda mulher a ter acompanhante, pessoa de sua livre escolha, nas consultas e exames, inclusive os ginecológicos, nos estabelecimentos públicos e privados.";"891";"PRLP";"1";"";"PRLP 1 => PL 81/2022"
"2313886-52";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2313886-52";"2023-03-07";"Aprovado o Substitutivo ao Projeto de Lei nº 81, de 2022, adotado pela relatora da Comissão de Saúde.";"2350356";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350356";"Requerimento de Votação pelo Processo Nominal - PL 81/2022";"332";"RPD";"1";"";"RPD 1 => PL 81/2022"
"2313886-52";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2313886-52";"2023-03-07";"Aprovado o Substitutivo ao Projeto de Lei nº 81, de 2022, adotado pela relatora da Comissão de Saúde.";"2350360";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350360";"Requerimento de Retirada de Pauta - PL 81/2022";"328";"RPD";"2";"";"RPD 2 => PL 81/2022"
"2313886-52";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2313886-52";"2023-03-07";"Aprovado o Substitutivo ao Projeto de Lei nº 81, de 2022, adotado pela relatora da Comissão de Saúde.";"2350366";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350366";"Requerimento de Votação pelo Processo Nominal - PL 81/2022";"332";"RPD";"3";"";"RPD 3 => PL 81/2022"
"2313886-52";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2313886-52";"2023-03-07";"Aprovado o Substitutivo ao Projeto de Lei nº 81, de 2022, adotado pela relatora da Comissão de Saúde.";"2350383";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350383";"Dispõe sobre o direito de toda mulher a ter acompanhante, pessoa de sua livre escolha, nas consultas e exames, inclusive os ginecológicos, nos estabelecimentos públicos e privados.";"891";"PRLP";"2";"";"PRLP 2 => PL 81/2022"
"2313886-52";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2313886-52";"2023-03-07";"Aprovado o Substitutivo ao Projeto de Lei nº 81, de 2022, adotado pela relatora da Comissão de Saúde.";"2350391";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350391";"Parecer proferido em Plenário pela relatora, Dep. Bia Kicis (PL-DF), pela Comissão de Saúde, que conclui pela aprovação do Projeto de Lei nº 81, de 2022, principal, e dos apensados, na forma do Substitutivo.";"192";"PPP";"1";"";"PPP 1 CSAUDE => PL 81/2022"
"2313886-52";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2313886-52";"2023-03-07";"Aprovado o Substitutivo ao Projeto de Lei nº 81, de 2022, adotado pela relatora da Comissão de Saúde.";"2350393";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350393";"Parecer proferido em Plenário pela relatora, Dep. Bia Kicis (PL-DF), pela Comissão de Defesa dos Direitos da Mulher, que conclui pela aprovação do Projeto de Lei nº 81, de 2022, principal, e dos apensados, na forma do Substitutivo adotado pela relatora da Comissão de Saúde.";"192";"PPP";"1";"";"PPP 1 CMULHER => PL 81/2022"
"2313886-52";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2313886-52";"2023-03-07";"Aprovado o Substitutivo ao Projeto de Lei nº 81, de 2022, adotado pela relatora da Comissão de Saúde.";"2350394";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350394";"Parecer proferido em Plenário pela relatora, Dep. Bia Kicis (PL-DF), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa do Projeto de Lei nº 81, de 2022, principal, e dos apensados, na forma do Substitutivo adotado pela relatora da Comissão de Saúde.";"192";"PPP";"1";"";"PPP 1 CCJC => PL 81/2022"
"2313886-52";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2313886-52";"2023-03-07";"Aprovado o Substitutivo ao Projeto de Lei nº 81, de 2022, adotado pela relatora da Comissão de Saúde.";"2350399";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350399";"Dispõe sobre o direito de toda mulher a ter acompanhante, pessoa de sua livre escolha, nas consultas e exames, inclusive os ginecológicos, nos estabelecimentos públicos e privados.";"891";"PRLP";"3";"";"PRLP 3 => PL 81/2022"
"2336440-41";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2336440-41";"2023-03-07";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.";"2349498";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349498";"Requerimento de Retirada de Matéria da Pauta - MPV 1140/2022";"328";"RPD";"1";"";"RPD 1 => MPV 1140/2022"
"2336440-41";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2336440-41";"2023-03-07";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.";"2349499";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349499";"Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - MPV 1140/2022";"332";"RPD";"2";"";"RPD 2 => MPV 1140/2022"
"2336440-41";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2336440-41";"2023-03-07";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.";"2349636";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349636";"Requerimento de Retirada de Matéria da Pauta - MPV 1140/2022";"328";"RPD";"3";"";"RPD 3 => MPV 1140/2022"
"2336440-41";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2336440-41";"2023-03-07";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.";"2349638";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349638";"Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - MPV 1140/2022";"332";"RPD";"4";"";"RPD 4 => MPV 1140/2022"
"2336440-41";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2336440-41";"2023-03-07";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.";"2350259";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350259";"Requerimento de Retirada de Matéria da Pauta - MPV 1140/2022";"328";"RPD";"5";"";"RPD 5 => MPV 1140/2022"
"2336440-41";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2336440-41";"2023-03-07";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.";"2350260";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350260";"Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - MPV 1140/2022";"332";"RPD";"6";"";"RPD 6 => MPV 1140/2022"
"2336440-41";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2336440-41";"2023-03-07";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.";"2350382";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350382";"Institui o Programa de Prevenção e Combate ao Assédio Sexual no âmbito dos sistemas de ensino federal, estadual, municipal e distrital.";"891";"PRLP";"1";"";"PRLP 1 => MPV 1140/2022"
"2336440-41";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2336440-41";"2023-03-07";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.";"2350390";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350390";"Institui o Programa de Prevenção e Combate ao Assédio Sexual no âmbito dos sistemas de ensino federal, estadual, municipal e distrital.";"891";"PRLP";"2";"";"PRLP 2 => MPV 1140/2022"
"2336440-41";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2336440-41";"2023-03-07";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.";"2350414";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350414";"Institui o Programa de Prevenção e Combate ao Assédio Sexual no âmbito dos sistemas de ensino federal, estadual, municipal e distrital.";"891";"PRLP";"3";"";"PRLP 3 => MPV 1140/2022"
"2336440-41";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2336440-41";"2023-03-07";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.";"2350416";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350416";"Institui o Programa de Prevenção e Enfrentamento ao Assédio Sexual e Demais Crimes Contra a Dignidade Sexual, e à Violência Sexual, no âmbito da administração pública direta e indireta, federal, estadual, distrital e municipal.";"390";"PLV";"2";"2023";"PLV 2/2023"
