"ano";"idLicitacao";"numItem";"numSubitem";"descricao";"especificacao";"unidade";"qtdLicitada";"vlrUnitarioEstimado";"qtdContratada";"vlrUnitarioContratado";"vlrTotalContratado";"fornecedorCpfCnpj";"fornecedorNome";"uriContrato";"numContrato";"anoContrato";"tipoContrato";"situacaoItem";"observacoes";"naturezaDespesa";"programaTrabalho";"codPTRES"
"2023";"19001";"54";"";"SABÃO DE COCO EM TABLETE DE 200 G";"SABÃO DE COCO EM TABLETE DE 200 G // MARCA(S) DE REFERÊNCIA: MINUANO; YPÊ, QUALITÁ.  CARACTERÍSTICA(S): sabão de coco em barra, devendo ser atóxico e biodegradável; comprovado processo de fabricação e utilização sustentável do ponto de vista ambiental e respeito às normas da Agência Nacional de Vigilância Sanitária (ANVISA), para produtos de limpeza e conservação.  FORMA DE APRESENTAÇÃO: tablete com 200 (duzentos) gramas.  PRAZO MÍNIMO DE VALIDADE: 12 (doze) meses, contados da data do recebimento definitivo.  ACONDICIONAMENTO: embalagem original de fábrica, com identificação e quantidade do material.";"UNIDADE";"50";"5";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19001";"55";"";"SILICONE EM AEROSSOL 200GR";"SILICONE EM AEROSSOL 200GR // MARCA(S) DE REFERÊNCIA: WURTH; 3M.  APLICAÇÃO: para lubrificação e prevenção de processos corrosivos.  FORMA DE APRESENTAÇÃO: embalagem aerossol em frasco de 200g.  PRAZO MÍNIMO DE VALIDADE: 12 (doze) meses, contados da data do recebimento definitivo.  ACONDICIONAMENTO: embalagem original de fábrica, com identificação e quantidade do material.";"FRASCO";"20";"25";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19001";"56";"";"SOLVENTE PARA LIMPEZA DE ROLOS DE ÁGUA";"SOLVENTE PARA LIMPEZA DE ROLOS // MARCA(S) DE REFERÊNCIA: BOTTCHER; DRUCKCHEMIE;   APLICAÇÃO: para limpeza dos rolos de água do sistema de molha álcool de máquinas impressoras tipo ""offset"".  CARACTERÍSTICA(S): compatível com rolos de água de borracha e cromados; ponto de fulgor abaixo de 21º; não contém acetona; previne acúmulo de tinta nos rolos e banheira: a ficha de informação de segurança de produtos químicos deverá seguir as orientações da norma da ABNT NBR 14725-4:2012.  FORMA DE APRESENTAÇÃO: embalagem de 1 L.  PRAZO MÍNIMO DE VALIDADE: 12 (doze) meses, contados da data do recebimento definitivo.  ACONDICIONAMENTO: embalagem original de fábrica, com identificação e quantidade do material.";"LITRO";"30";"35";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19001";"57";"";"SOLVENTE PARA LIMPEZA DE MÁQUINA OFFSET";"SOLVENTE PARA LIMPEZA DE MÁQUINA OFSETE // MARCA(S) DE REFERÊNCIA:  BÖTTCHER; DRUCKHEMIE;   APLICAÇÃO: para limpeza e manutenção de rolos emborrachados, blanquetas e chapas; para limpeza manual e automática de máquinas impressoras tipo ""offset"".  CARACTERÍSTICA(S): compatível com rolos de borracha; não agressivo ao meio ambiente; isento de compostos aromáticos; miscível em água; taxa de evaporação baixa; ponto de fulgor acima de 60 graus; isento de cádmio, cromo hexavalente, chumbo e mercúrio; testado e homologado pelos fabricantes das máquinas HEIDELBERG e KOMORI; a ficha de informação de segurança de produtos químicos deverá seguir as orientações da norma da ABNT NBR 14725-4:2012. Produto INFLAMÁVEL.  FORMA DE APRESENTAÇÃO: galão com 20 L.  PRAZO MÍNIMO DE VALIDADE: 12 (doze) meses, contados da data do recebimento definitivo.  ACONDICIONAMENTO: embalagem original de fábrica, com identificação e quantidade do material.";"LITRO";"700";"18";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19001";"58";"";"SOLUÇÃO DE FONTE";"SOLUÇÃO DE FONTE PARA MATRIZ DE ALUMÍNIO // MARCA(S) DE REFERÊNCIA:  AGFA; BOTTCHER; DRUCKCHEMIE.  APLICAÇÃO: para sistema offset alcolor.  CARACTERÍSTICA(S): aditivo utilizado para umedecer chapa ""offset,"" contendo até 250 mL por litro de carbonato de hidrogênio, PH entre 4,7 e 5,3 e diluição de até 4%; a ficha de informação de segurança de produtos químicos deverá seguir as orientações da norma da ABNT NBR 14725-4:2012.  FORMA DE APRESENTAÇÃO: bombona de 20 litros.  PRAZO MÍNIMO DE VALIDADE: 12 (doze) meses, contados da data do recebimento definitivo.  ACONDICIONAMENTO: embalagem original de fábrica, com identificação e quantidade de material.";"LITRO";"300";"20";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19001";"59";"";"TARUGO DE MADEIRA TIPO CEDRINHO 1 CM X 1 CM X 100 CM";"TARUGO DE MADEIRA TIPO CEDRINHO 1 CM X 1 CM X 100 CM // MARCA(S) DE REFERÊNCIA:  MADVEI.  APLICAÇÃO: para acabamento em ""banners"".  CARACTERÍSTICA(S): madeira macia em tarugo, reta, sem variação de espessura.  MEDIDA(S): 1 cm x 1 cm x 100 cm, de largura x altura x comprimento.";"PEÇA";"300";"16";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19001";"60";"";"TRINCHA DE CERDA MACIA DE 1½""";"TRINCHA DE CERDA MACIA DE 1½"" // MARCA(S) DE REFERÊNCIA: TIGRE, CONDOR; ATLAS.  APLICAÇÃO: para colagem de blocos.  CARACTERÍSTICA(S): cabo em PVC; formato chato; cerdas gris.  ACONDICIONAMENTO: embalagem original de fábrica, com identificação e quantidade do material.";"PEÇA";"10";"8";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19001";"61";"";"TRINCHA DE CERDA MACIA DE 2""";"TRINCHA DE CERDA MACIA DE 2"" // MARCA(S) DE REFERÊNCIA: TIGRE, CONDOR, ATLAS.  APLICAÇÃO: para colagem de blocos.  CARACTERÍSTICA(S): cabo em PVC; formato chato; cerdas gris.   ACONDICIONAMENTO: embalagem original de fábrica, com identificação e quantidade do material.";"PEÇA";"10";"9";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19001";"62";"";"GRAXA PARA IMPRESSORA OFFSET";"GRAXA PARA IMPRESSORA OFFSET // MARCA(S) DE REFERÊNCIA:   CENTOPLEX GLP 500.  APLICAÇÃO: para uso em pinos e rolamentos impressoras offset através de sistemas de lubrificação centralizada.
  CARACTERÍSTICA(S): lubrificante; semilíquida; óleo mineral; base sabão de lítio; temperatura de serviço de -30 ºC a 100 ºC; densidade a 20ºC aproximadamente 0,94g/cm³.  COR(ES): marrom.  FORMA DE APRESENTAÇÃO:   lata com 1 kg  PRAZO MÍNIMO DE VALIDADE: 11 (onze) meses contados da data do recebimento definitivo.
  ACONDICIONAMENTO: embalagem original de fábrica, com identificação e quantidade do material.";"QUILOGRAMA";"6";"1695";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19010";"1";"";"ÁLCOOL ANTISSÉPTICO A 70% (P/P) PARA USO EM PELE ÍNTEGRA";"ÁLCOOL  ANTISSÉPTICO  A 70% (P/P) PARA USO EM PELE ÍNTEGRA // MARCA(S)/MODELO(S) DE REFERÊNCIA: RIOQUÍMICA/ RIOALCOOL 70.  APLICAÇÃO: preparação alcoólica para antissepsia em pele íntegra e mãos.  CARACTERÍSTICA(S): solução alcoólica antisséptica para mãos, com teor de 70% em peso de álcool etílico, com características que permitam a utilização em pele íntegra; deve atender às resoluções ANVISA RDC 576/ 2021 e RDC 691/2022.  FORMA DE APRESENTAÇÃO: líquido, em frasco de 1 litro.  PRAZO MÍNIMO DE VALIDADE: 12 (doze) meses, contados da data do recebimento definitivo.  ACONDICIONAMENTO: embalagem original de fábrica, com identificação e quantidade do material.";"LITRO";"276";"21";"";"";"";"";"";"";"";"";"";"Destacado";"ITEM DESTACADO: Cancelado no julgamento. As licitantes não atenderam as exigências do edital: Documentação de habilitação exigida (alíneas ""d"" e ""e"" do subitem 4.8.1) e especificações técnicas (item 10.4)";"";"";""
"2023";"19010";"2";"";"ÁLCOOL  DESINFETANTE A 70%  (P/P) PARA USO EM SUPERFÍCIES FIXAS";"ÁLCOOL  ANTISSÉPTICO  A 70%  (P/P) PARA USO EM SUPERFÍCIES FIXAS // MARCA(S)/MODELO(S) DE REFERÊNCIA: JALLES MACHADO/ ÁLCOOL ETÍLICO 70º INPI ITAJÁ; PROLINK/ ÁLCOOL 70; START/ ÁLCOOL 70.  APLICAÇÃO: desinfetante a base de álcool etílico para aplicação em superfícies fixas.  CARACTERÍSTICA(S): desinfetante de uso profissional destinado à desinfecção de superfícies fixas; deve conter 70º INPI de álcool etílico; deve atender às resoluções ANVISA RDC 691/2022 e RDC 693/2022.  FORMA DE APRESENTAÇÃO: frasco plástico de 1 L.  PRAZO MÍNIMO DE VALIDADE: 12 (doze) meses, contados da data do recebimento definitivo.  ACONDICIONAMENTO: embalagem original de fábrica, com identificação e quantidade do material.";"LITRO";"1020";"10";"1020";"6";"6313";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19010";"3";"";"ALCOOL GEL 70% PARA HIGIENIZAÇÃO E ANTISSEPSIA DAS MÃOS - PARTICIPAÇÃO ABERTA - VINCULADO AO ITEM 4";"ALCOOL GEL 70% PARA HIGIENIZAÇÃO DE MÃOS // MARCA(S)/MODELO(S) DE REFERÊNCIA: PROLINK/ SEPTPRO GEL; START/ ASSEPTGEL; RIOGEL/ RIOQUÍMICA.  APLICAÇÃO: preparação alcoólica para antissepsia e higienização das mãos por fricção; para uso em estabelecimentos de saúde e de uso geral.  DESCRIÇÃO: álcool etílico em gel, com teor de 70% em volume de álcool etílico, com emoliente, sem corantes, fragrâncias ou extratos vegetais; deve atender às resoluções ANVISA RDC 691/2022.  FORMA DE APRESENTAÇÃO: na forma de refil (tipo bolsa plástica maleável com 800 mL, com bico dosador), para utilização em dispensador universal.  PRAZO MÍNIMO DE VALIDADE: 12 (doze) meses, contados da data do recebimento definitivo.  ACONDICIONAMENTO: embalagem original de fábrica, com identificação e quantidade do material.";"UNIDADE";"4500";"15";"4500";"11";"51660";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19010";"4";"";"ALCOOL GEL 70% PARA HIGIENIZAÇÃO E ANTISSEPSIA DAS MÃOS - PARTICIPAÇÃO EXCLUSIVA ME/EPP - VINCULADO AO ITEM 3";"ALCOOL GEL 70% PARA HIGIENIZAÇÃO DE MÃOS // MARCA(S)/MODELO(S) DE REFERÊNCIA: PROLINK/ SEPTPRO GEL; START/ ASSEPTGEL; RIOGEL/ RIOQUÍMICA.  APLICAÇÃO: preparação alcoólica para antissepsia e higienização das mãos por fricção; para uso em estabelecimentos de saúde e de uso geral.  DESCRIÇÃO: álcool etílico em gel, com teor de 70% em volume de álcool etílico, com emoliente, sem corantes, fragrâncias ou extratos vegetais; deve atender às resoluções ANVISA RDC 691/2022.  FORMA DE APRESENTAÇÃO: na forma de refil (tipo bolsa plástica maleável com 800 mL, com bico dosador), para utilização em dispensador universal.  PRAZO MÍNIMO DE VALIDADE: 12 (doze) meses, contados da data do recebimento definitivo.  ACONDICIONAMENTO: embalagem original de fábrica, com identificação e quantidade do material.";"UNIDADE";"1500";"15";"1500";"11";"17220";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19013";"1";"1";"ELEMENTO TÁTIL DE ALERTA - NYLON PRETO";"FORNECIMENTO E INSTALAÇÃO DE ELEMENTO TÁTIL DE ALERTA
 // MARCA(S)/MODELO(S) DE REFERÊNCIA: ANDALUZ/ Linha Premium ou similar.  CARACTERÍSTICA(S): fornecimento e instalação de piso tátil de alerta formado por peças individuais aplicadas com gabarito, fixado sobre granito e piso vinílico.  MATERIAL(IS): elemento tátil em nylon industrial. Adesivo VHB 4930/ 3M (as peças já saem de fábrica com o adesivo fixado). As peças deverão receber um primer na base para melhor fixação do adesivo.  MEDIDA(S): diâmetro da base de 25 mm a 30 mm. Altura de 3 mm a 5 mm.
  COR(ES): preto.  GARANTIA MÍNIMA: 12 (doze) meses, contados da data do recebimento definitivo, para material e serviço. É de responsabilidade da empresa a reposição e instalação das peças que descolarem durante o prazo de garantia.  OBSERVAÇÃO(ÕES): deverá atender às normas NBR 9050:2020 e NBR 16537:2016. A unidade de fornecimento corresponde a 72.6 metros lineares, conforme projeto anexo.";"UNIDADE";"1";"10821";"1";"9050";"9050";"30.652.617/0001-52";"WALLACE FIDELIS DA CUNHA SILVA";"";"43";"2023";"Contrato";"Ativo";"";"";"PO 0004-REPAROS E CONSERVAÇÃO DE RESIDÊNCIAS FUNCIONAIS-PROC. LEG., FISC. E REP. POLÍTICA";"167435"
"2023";"19013";"1";"2";"ELEMENTO TÁTIL DIRECIONAL - NYLON PRETO";"FORNECIMENTO E INSTALAÇÃO DE ELEMENTO TÁTIL DIRECIONAL // MARCA(S)/MODELO(S) DE REFERÊNCIA:  Andaluz/ Linha Premium ou similar.  CARACTERÍSTICA(S): fornecimento e instalação de piso tátil direcional formado por barras individuais aplicadas com gabarito, fixado sobre granito.  MATERIAL(IS): elemento tátil em TPU (poliuretano termoplástico). Adesivo VHB 4930/ 3M (as peças já saem de fábrica com o adesivo fixado). As peças deverão receber um primer na base para melhor fixação do adesivo.  MEDIDA(S):  largura da base da barra de 30 a 40mm. Largura do topo o relevo de 20 a 30mm. Altura de 3mm a 5mm.  COR(ES): preto.  GARANTIA MÍNIMA: 12 (doze) meses, contados da data do recebimento definitivo, para material e serviço. É de responsabilidade da empresa a reposição e instalação das peças que descolarem durante o prazo de garantia.  OBSERVAÇÃO(ÕES): deverá atender às normas NBR9050:2020 e NBR16537:2016. A unidade de fornecimento corresponde a 61 metros, conforme projeto anexo.";"UNIDADE";"1";"10696";"1";"9600";"9600";"30.652.617/0001-52";"WALLACE FIDELIS DA CUNHA SILVA";"";"43";"2023";"Contrato";"Ativo";"";"";"PO 0004-REPAROS E CONSERVAÇÃO DE RESIDÊNCIAS FUNCIONAIS-PROC. LEG., FISC. E REP. POLÍTICA";"167435"
"2023";"19013";"1";"3";"ELEMENTO TÁTIL DE ALERTA - AÇO INOX";"FORNECIMENTO E INSTALAÇÃO DE ELEMENTO TÁTIL DE ALERTA
 // MARCA(S)/MODELO(S) DE REFERÊNCIA: ANDALUZ/ LINHA PREMIUM.  MATERIAL(IS): elemento tátil em nylon industrial, com capa de aço inox. Adesivo VHB 4930/ 3M (as peças já saem de fábrica com o adesivo fixado). As peças deverão receber um primer na base para melhor fixação do adesivo.  MEDIDA(S): diâmetro da base de 25 mm a 30 mm. Altura de 3 mm a 5 mm.
  GARANTIA MÍNIMA: 12 (doze) meses, contados da data do recebimento definitivo, para material e serviço. É de responsabilidade da empresa a reposição e instalação das peças que descolarem durante o prazo de garantia.  OBSERVAÇÃO(ÕES): deverá atender às normas NBR 9050:2020 e NBR 16537:2016. A unidade de fornecimento corresponde a 1.6 metros lineares, conforme projeto anexo.";"UNIDADE";"1";"493";"1";"485";"485";"30.652.617/0001-52";"WALLACE FIDELIS DA CUNHA SILVA";"";"43";"2023";"Contrato";"Ativo";"";"";"PO 0004-REPAROS E CONSERVAÇÃO DE RESIDÊNCIAS FUNCIONAIS-PROC. LEG., FISC. E REP. POLÍTICA";"167435"
"2023";"19013";"2";"";"MAPA TÁTIL COM SUPORTE";"MAPA // CARACTERÍSTICA(S): Mapa tátil em acrílico transparente 3mm. Bloco das edificações, jardins e fundo branco feitos em vinil adesivo, aplicados no verso do acrílico. Textos (altura 15mm), pictogramas e trajetos em PSAI (poliestireno alto impacto) com espessura de 1mm. Braille composto por esferas de aço inox, encravadas no acrílico. Base de suporte do mapa em aço carbono, com pintura em esmalte cor preto, conformo projeto anexo. Mapa e suporte deverão estar de acordo com a NBR9050/2020.  MEDIDA(S): aproximadamente 90cmx60cm.  GARANTIA MÍNIMA: 12 (doze) meses.  OBSERVAÇÃO(ÕES): Lay-out do mapa e anteprojeto da base do suporte inseridos em anexo. Antes da confecção dos mesmos, a empresa deverá apresentar o projeto para aprovação pela Câmara dos Deputados.";"UNIDADE";"1";"2919";"1";"2850";"2850";"40.818.010/0001-53";"DELTA COMÉRCIO DE TINTAS LTDA-";"";"42";"2023";"Contrato";"Ativo";"";"MATERIAL PERMANENTE";"PO 0001-ADMINISTRAÇÃO LEGISLATIVA-PROC. LEG., FISC. E REP. POLÍTICA";"167433"
"2023";"19014";"1";"";"ESTAÇÃO DE EDIÇÃO NÃO-LINEAR DE VÍDEO - PARTICIPAÇÃO ABERTA - VINCULADO AO ITEM 2";"ESTAÇÃO DE EDIÇÃO NÃO-LINEAR DE VÍDEO // MARCA(S)/MODELO(S) DE REFERÊNCIA: DELL/PRECISION 3660; HP/Z2 G9; LENOVO/P360.  APLICAÇÃO: Pós-produção de vídeos e documentários pela TV Câmara  CARACTERÍSTICA(S): Estação de Edição Não-Linear de Vídeo, com as seguintes características técnicas: 
.especificações do hardware:
-gabinete do tipo torre; 
-configuração mínima com 01 (um) processador físico com tecnologia Intel Core i7 12700 12ª geração, arquitetura “Alder Lake”, dodeca-core, frequência de núcleo mínima de 2.1 (dois ponto um) GHz em modo normal e 4.9 (quatro ponto nove) GHz em modo turbo;- cache L3 de, pelo menos, 25 (vinte e cinco) Megabytes ou processador similar com índice de processamento Passmark CPU Benchmark (https://www.cpubenchmark.net) de, no mínimo, 20712 (vinte mil, setecentos e doze) pontos;
-memória principal de, pelo menos, 64 (sessenta e quatro) Gbytes de RAM, com memórias do tipo DDR4-3200 MHz;
-deverá possuir placa de vídeo do tipo PCI-E profissional (modelo Nvidia Ampère RTX A2000 ou superior) com saída digital de vídeo quádrupla mini DisplayPort  com, pelo menos, 6 (seis)  Gbytes de memória exclusiva do tipo GDDR6 ou superior (não compartilhada com a memória principal), barramento de 192 bits ou superior e suporte ao processamento do tipo GPU (CUDA ou similar) ;
-deverá possuir placa de som interna acompanhada de alto falantes externos ativos para monitoração do áudio;
-deverá possuir unidade de disco principal, padrão estado sólido NVME Gen4, para instalação do sistema operacional, com pelo menos 1 (um) Terabyte de capacidade;
-deverá possuir 1 (uma) unidade adicional de disco padrão estado sólido NVME Gen4, com pelo menos 1 (um) Terabyte de capacidade;
-deverá possuir sistema adicional de armazenamento padrão SATA6 (6 Gbps) composto de, pelo menos, 2 (dois) discos de capacidade mínima de 8 (oito) Terabytes com velocidade rotacional de 7200 (sete mil e duzentas) RPM ; 
-deverá possuir 01 (uma) interface de rede padrão Gigabit Ethernet, terminada em conector RJ45 e com atendimento ao padrão 1000BASE-T;
-deverá possuir interface padrão USB 3.2 Gen.2 10 GBps; 
-deverá possuir leitor de cartão de memória SD;
-deverá possuir fonte de alimentação dimensionada com chaveamento automático de voltagem de entrada com PFC mínimo de 90 (noventa) por cento e acompanhada de cabo de alimentação com conector padrão NBR 14136; 
-deverá ser acompanhada de 2 (dois) monitores de vídeo profissionais com display do tipo LCD, razão de aspecto widescreen (16:9), 27 (vinte e sete) polegadas de diagonal, resolução nativa de Quad HD (2560x1440 pixels), pré-calibrados de fábrica, com retroiluminação a LED e painel do tipo IPS (in-plane switching) e que permita ajuste de cores segundo padrões SMPTE, acompanhados de base, suporte de mesa com ajuste de altura, cabo de alimentação com conector padrão NBR 14136 e cabos DisplayPort/ MiniDisplay Port para interligação à placa de vídeo fornecida;
-deverão ser fornecidos 2 (dois) adaptadores mini DisplayPort para HDMI 2.0 4k/60 para interligação à placa de vídeo fornecida;
-deverá possuir teclado e mouse USB compatíveis, sendo o mouse do tipo ótico com sensor de movimento baseado em laser e o teclado padrão ABNT-2; 
-sistema operacional Windows 10 Workstation instalado, com licença perpétua emitida em nome da Câmara dos Deputados. Se,  no  momento  da  entrega,  a versão  solicitada  não  for  a  padrão  fornecida  pelo  fabricante,  deve-se  fornecer  a licença da versão mais recente, com direito de downgrade para a versão Windows 10 Workstation.
-os modelos dos equipamentos ofertados deverão obedecer aos requisitos estabelecidos na norma IEEE 1680, implementados pelo selo EPEAT (Electronic Product Environmental Assessment Tool), da agência de proteção ambiental (EPA), na categoria GOLD ou superior, comprovando que o equipamento cumpre as exigências para controle do impacto ambiental em seu processo de fabricação.
-a comprovação do enquadramento à referida norma poderá ser o registro do modelo do equipamento no site http://www.epeat.net, ou, então, a apresentação de certificado ou relatório de avaliação de conformidade emitido por órgão credenciado pelo INMETRO ou certificado internacional similar, c";"UNIDADE";"5";"38718";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19014";"2";"";"ESTAÇÃO DE EDIÇÃO NÃO-LINEAR DE VÍDEO - PARTICIPAÇÃO EXCLUSIVA ME/EPP - VINCULADO AO ITEM 1";"ESTAÇÃO DE EDIÇÃO NÃO-LINEAR DE VÍDEO // MARCA(S)/MODELO(S) DE REFERÊNCIA: DELL/PRECISION 3660; HP/Z2 G9; LENOVO/P360.  APLICAÇÃO: Pós-produção de vídeos e documentários pela TV Câmara  CARACTERÍSTICA(S): Estação de Edição Não-Linear de Vídeo, com as seguintes características técnicas: 
.especificações do hardware:
-gabinete do tipo torre; 
-configuração mínima com 01 (um) processador físico com tecnologia Intel Core i7 12700 12ª geração, arquitetura “Alder Lake”, dodeca-core, frequência de núcleo mínima de 2.1 (dois ponto um) GHz em modo normal e 4.9 (quatro ponto nove) GHz em modo turbo;- cache L3 de, pelo menos, 25 (vinte e cinco) Megabytes ou processador similar com índice de processamento Passmark CPU Benchmark (https://www.cpubenchmark.net) de, no mínimo, 20712 (vinte mil, setecentos e doze) pontos;
-memória principal de, pelo menos, 64 (sessenta e quatro) Gbytes de RAM, com memórias do tipo DDR4-3200 MHz;
-deverá possuir placa de vídeo do tipo PCI-E profissional (modelo Nvidia Ampère RTX A2000 ou superior) com saída digital de vídeo quádrupla mini DisplayPort  com, pelo menos, 6 (seis)  Gbytes de memória exclusiva do tipo GDDR6 ou superior (não compartilhada com a memória principal), barramento de 192 bits ou superior e suporte ao processamento do tipo GPU (CUDA ou similar) ;
-deverá possuir placa de som interna acompanhada de alto falantes externos ativos para monitoração do áudio;
-deverá possuir unidade de disco principal, padrão estado sólido NVME Gen4, para instalação do sistema operacional, com pelo menos 1 (um) Terabyte de capacidade;
-deverá possuir 1 (uma) unidade adicional de disco padrão estado sólido NVME Gen4, com pelo menos 1 (um) Terabyte de capacidade;
-deverá possuir sistema adicional de armazenamento padrão SATA6 (6 Gbps) composto de, pelo menos, 2 (dois) discos de capacidade mínima de 8 (oito) Terabytes com velocidade rotacional de 7200 (sete mil e duzentas) RPM ; 
-deverá possuir 01 (uma) interface de rede padrão Gigabit Ethernet, terminada em conector RJ45 e com atendimento ao padrão 1000BASE-T;
-deverá possuir interface padrão USB 3.2 Gen.2 10 GBps; 
-deverá possuir leitor de cartão de memória SD;
-deverá possuir fonte de alimentação dimensionada com chaveamento automático de voltagem de entrada com PFC mínimo de 90 (noventa) por cento e acompanhada de cabo de alimentação com conector padrão NBR 14136; 
-deverá ser acompanhada de 2 (dois) monitores de vídeo profissionais com display do tipo LCD, razão de aspecto widescreen (16:9), 27 (vinte e sete) polegadas de diagonal, resolução nativa de Quad HD (2560x1440 pixels), pré-calibrados de fábrica, com retroiluminação a LED e painel do tipo IPS (in-plane switching) e que permita ajuste de cores segundo padrões SMPTE, acompanhados de base, suporte de mesa com ajuste de altura, cabo de alimentação com conector padrão NBR 14136 e cabos DisplayPort/ MiniDisplay Port para interligação à placa de vídeo fornecida;
-deverão ser fornecidos 2 (dois) adaptadores mini DisplayPort para HDMI 2.0 4k/60 para interligação à placa de vídeo fornecida;
-deverá possuir teclado e mouse USB compatíveis, sendo o mouse do tipo ótico com sensor de movimento baseado em laser e o teclado padrão ABNT-2; 
-sistema operacional Windows 10 Workstation instalado, com licença perpétua emitida em nome da Câmara dos Deputados. Se,  no  momento  da  entrega,  a versão  solicitada  não  for  a  padrão  fornecida  pelo  fabricante,  deve-se  fornecer  a licença da versão mais recente, com direito de downgrade para a versão Windows 10 Workstation.
-os modelos dos equipamentos ofertados deverão obedecer aos requisitos estabelecidos na norma IEEE 1680, implementados pelo selo EPEAT (Electronic Product Environmental Assessment Tool), da agência de proteção ambiental (EPA), na categoria GOLD ou superior, comprovando que o equipamento cumpre as exigências para controle do impacto ambiental em seu processo de fabricação.
-a comprovação do enquadramento à referida norma poderá ser o registro do modelo do equipamento no site http://www.epeat.net, ou, então, a apresentação de certificado ou relatório de avaliação de conformidade emitido por órgão credenciado pelo INMETRO ou certificado internacional similar, c";"UNIDADE";"1";"38718";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
